УИК №2823	1869	1700	0	834	25	841	25	834	13	846	0	0	328	518
УИК №2824	1102	3000	0	1003	11	1986	11	1003	26	988	0	0	435	553
УИК №2825	267	200	0	54	4	142	4	54	3	55	0	0	33	22
УИК №2826	2111	2000	0	1900	2	98	2	1900	15	1887	0	0	210	1677
УИК №2827	1249	1100	0	265	8	827	8	265	3	270	0	0	167	103
УИК №2828	1971	1800	0	1363	13	424	13	1363	2	1374	0	0	91	1283
УИК №2829	2713	2300	0	2115	20	165	20	2115	0	2135	0	0	274	1861
УИК №2830	2030	2000	0	703	48	1249	48	703	9	742	0	0	114	628
УИК №2831	1197	1000	0	349	21	630	21	349	8	362	0	0	218	144
УИК №2832	2156	2000	0	596	1	1403	1	596	11	586	0	0	308	278
УИК №2833	1642	1500	0	340	5	1155	5	340	15	330	0	0	207	123
УИК №2834	1249	1100	0	1073	2	25	2	1073	4	1071	0	0	113	958
УИК №2835	2997	2800	0	856	4	1940	4	856	24	836	0	0	533	303
УИК №2836	3046	2800	0	875	8	1917	8	875	22	861	0	0	591	270
УИК №2837	311	300	0	66	0	234	0	66	5	61	0	0	46	15
УИК №2838	2628	2500	0	2139	9	352	9	2139	15	2133	0	0	233	1900
УИК №2839	2349	2200	0	707	7	1486	7	707	19	695	0	0	472	223
УИК №2840	1716	1600	0	477	13	1110	13	477	10	480	0	0	111	369
УИК №2841	2198	2000	0	637	4	1359	4	637	13	628	0	0	406	222
УИК №2842	1831	1700	0	553	1	1146	1	552	16	537	0	0	340	197
УИК №2843	658	650	0	186	3	461	3	186	7	182	0	0	127	55
УИК №2844	1187	1000	0	921	23	56	23	921	0	944	0	0	35	909
УИК №2845	1514	1500	0	1416	17	67	17	1416	1	1432	0	0	76	1356
УИК №2846	1654	1600	0	1574	15	11	15	1574	23	1566	0	0	219	1347
УИК №2847	2340	2300	0	2129	8	163	8	2121	8	2121	0	0	290	1831
УИК №2848	918	800	0	290	77	433	77	290	10	357	0	0	64	293
УИК №2849	1703	1700	0	555	4	1141	4	555	2	557	0	0	168	389
УИК №2850	1393	1200	0	1020	36	144	36	1020	3	1053	0	0	53	1000
УИК №2851	756	700	0	174	24	502	24	174	4	194	0	0	113	81
УИК №2852	2026	1800	0	501	67	1232	67	501	2	566	0	0	233	333
УИК №2853	1713	1700	0	451	7	1242	7	451	11	447	0	0	278	169
УИК №2854	2253	2000	0	1960	30	10	30	1960	0	1990	0	0	90	1900
УИК №2855	1390	1300	0	453	44	803	44	453	11	486	0	0	145	341
УИК №2856	1633	1500	0	1420	11	69	11	1420	1	1430	0	0	32	1398
УИК №2857	1264	1100	0	352	2	746	2	352	0	354	0	0	98	256
УИК №2858	916	800	0	752	11	37	11	752	5	758	0	0	124	634
УИК №2859	2470	2300	0	689	14	1597	14	689	18	685	0	0	443	242
УИК №2860	1000	1000	0	279	13	708	13	279	9	283	0	0	154	129
УИК №2861	1795	1500	0	330	6	1164	6	330	8	328	0	0	210	118
УИК №2862	1482	1500	0	1414	20	66	20	1414	7	1427	0	0	194	1233
УИК №2863	1567	1500	0	1450	10	40	10	1450	0	1460	0	0	68	1392
УИК №2864	1492	1400	0	439	2	959	2	439	8	433	0	0	260	173
УИК №2865	2117	2000	0	593	6	1401	6	593	13	586	0	0	262	324
УИК №2866	2618	2300	0	908	149	1243	149	908	9	1048	0	0	548	500
УИК №2867	1370	1200	0	1150	5	45	5	1150	0	1155	0	0	55	1100
УИК №2880	205	250	0	147	58	45	58	147	39	166	0	0	97	69
УИК №2881	336	350	0	336	0	14	0	336	7	329	0	0	22	307
УИК №2882	288	300	0	288	0	12	0	288	43	245	0	0	86	159
УИК №2883	1294	1500	0	1291	3	206	3	1291	113	1181	0	0	171	1010
УИК №3801	540	600	0	512	28	60	28	512	0	540	0	0	0	540
УИК №3802	112	130	0	102	10	18	10	102	0	112	0	0	0	112
УИК №3803	117	150	35	80	2	33	37	80	0	117	0	0	30	87
УИК №3804	413	450	0	391	4	55	4	391	0	395	0	0	8	387
УИК №3805	238	250	0	216	18	16	18	216	0	234	0	0	5	229
УИК №3806	214	250	0	179	14	57	14	179	0	193	0	0	10	183
УИК №3807	125	130	0	117	6	7	6	117	0	123	0	0	1	122
УИК №3808	1034	1000	47	279	58	616	105	279	12	372	0	0	150	222
УИК №3809	478	500	0	389	20	91	20	389	2	407	0	0	51	356
УИК №3810	233	250	0	170	11	69	11	170	1	180	0	0	18	162
УИК №3811	1892	1900	0	756	146	998	146	756	17	885	0	0	189	696
УИК №3812	2037	2000	0	866	18	1116	18	866	18	866	0	0	299	567
УИК №3813	541	550	0	502	19	29	19	502	0	521	0	0	8	513
УИК №3814	1357	1300	0	477	3	820	3	477	11	469	0	0	296	173
УИК №3815	2243	2200	0	769	71	1360	71	769	20	820	0	0	418	402
УИК №3816	953	950	0	861	44	45	44	861	0	905	0	0	27	878
УИК №3817	229	230	0	198	20	12	20	198	0	218	0	0	7	211
УИК №3818	115	120	0	83	26	11	26	83	0	109	0	0	0	109
УИК №3819	269	300	0	85	18	197	18	85	1	102	0	0	59	43
УИК №3820	332	330	0	241	49	40	49	241	0	290	0	0	15	275
УИК №3821	117	120	0	117	0	3	0	117	0	117	0	0	5	112
УИК №3822	270	300	0	231	34	35	34	231	0	265	0	0	5	260
УИК №3823	225	230	0	145	19	66	19	145	0	164	0	0	43	121
УИК №3824	157	170	0	120	18	32	18	120	2	136	0	0	36	100
УИК №3825	181	200	0	105	8	87	8	105	9	104	0	0	56	48
УИК №3826	529	500	0	382	74	44	74	382	48	408	0	0	120	288
УИК №3827	589	600	0	161	355	84	355	161	8	508	0	0	42	466
УИК №3828	251	250	0	171	12	67	12	171	1	182	0	0	24	158
УИК №3829	762	700	0	432	2	266	2	432	7	427	0	0	163	264
УИК №3830	1844	1800	0	573	6	1221	6	573	15	564	0	0	389	175
УИК №3831	1469	1400	0	774	8	618	8	774	6	776	0	0	119	657
														
УИК №2901	1116	910	0	427	7	476	7	427	15	419	0	0	248	171
УИК №2902	1077	890	0	449	16	425	16	449	13	452	0	0	266	186
УИК №2903	1046	850	0	437	16	397	16	437	14	439	0	0	225	214
УИК №2904	1246	980	0	411	67	502	67	411	11	467	0	0	268	199
УИК №2905	1111	910	0	356	6	548	6	356	9	353	0	0	225	128
УИК №2906	1183	950	0	317	16	617	16	317	7	326	0	0	178	148
УИК №2907	1050	840	0	309	13	518	13	309	6	316	0	0	180	136
УИК №2908	845	710	0	257	9	444	9	257	16	250	0	0	161	89
УИК №2909	363	300	0	136	7	157	7	136	4	139	0	0	91	48
УИК №2910	845	690	0	214	11	465	11	214	2	223	0	0	124	99
УИК №2911	160	120	0	62	9	49	9	62	1	70	0	0	40	30
УИК №2912	552	450	0	152	28	270	28	152	15	165	0	0	81	84
УИК №2913	548	450	0	176	50	224	50	176	8	218	0	0	71	147
УИК №2914	174	140	0	54	5	81	5	54	2	57	0	0	16	41
УИК №2915	551	440	0	139	31	270	31	139	1	169	0	0	88	81
УИК №2916	2066	1730	803	404	35	488	838	404	37	1205	0	0	466	739
УИК №2917	412	330	0	143	21	166	21	143	7	157	0	0	84	73
УИК №2918	61	50	0	27	0	23	0	27	1	26	0	0	6	20
УИК №2919	414	330	0	124	5	201	5	124	5	124	0	0	65	59
УИК №2920	169	140	0	92	12	36	12	92	0	104	0	0	61	43
УИК №2921	172	140	0	109	6	25	6	109	3	112	0	0	39	73
УИК №2922	472	380	0	182	30	168	30	182	4	208	0	0	57	151
УИК №2923	214	170	0	92	20	58	20	92	0	112	0	0	87	25
УИК №2924	827	660	0	242	32	386	32	242	4	270	0	0	150	120
УИК №2925	349	290	0	163	32	95	32	163	3	192	0	0	64	128
УИК №2926	57	50	0	21	3	26	3	21	4	20	0	0	5	15
УИК №2927	336	280	0	101	21	158	21	101	4	118	0	0	52	66
УИК №2928	90	70	0	49	4	17	4	49	12	41	0	0	5	36
														
УИК №3001	583	530	4	242	12	272	16	242	13	245	0	0	106	139
УИК №3002	403	400	0	185	0	215	0	185	5	180	0	0	44	136
УИК №3003	1012	1000	4	349	2	645	6	349	12	343	0	0	144	199
УИК №3004	292	290	0	128	0	162	0	128	4	124	0	0	23	101
УИК №3005	1153	1150	0	467	8	675	8	467	16	459	0	0	163	296
УИК №3006	756	740	0	256	0	484	0	256	9	247	0	0	89	158
УИК №3007	189	180	0	66	0	114	0	66	1	65	0	0	30	35
УИК №3008	427	460	0	151	0	309	0	151	16	135	0	0	82	53
УИК №3009	467	460	0	202	10	248	10	202	1	211	0	0	49	162
УИК №3010	1688	1720	0	356	0	1364	0	356	6	350	0	0	172	178
УИК №3011	1070	1030	0	281	9	740	9	281	5	285	0	0	144	141
УИК №3012	739	720	8	143	2	567	10	143	2	151	0	0	109	42
УИК №3013	646	640	0	160	2	478	2	160	4	158	0	0	62	96
УИК №3014	676	690	0	210	2	478	2	210	3	209	0	0	122	87
УИК №3015	1979	2020	0	564	11	1445	11	564	13	562	0	0	277	285
УИК №3016	1437	1470	0	497	3	970	3	497	6	494	0	0	278	216
УИК №3017	1401	1430	0	419	1	1010	1	419	9	411	0	0	221	190
УИК №3018	1934	2000	0	703	9	1288	9	703	19	693	0	0	358	335
УИК №3019	865	870	0	281	2	587	2	281	8	275	0	0	140	135
УИК №3020	638	630	0	241	4	385	4	241	5	240	0	0	117	123
УИК №3021	1440	1150	7	447	0	696	7	447	19	435	0	0	176	259
УИК №3022	505	500	0	118	1	381	1	118	1	118	0	0	69	49
УИК №3023	537	500	0	198	4	298	4	198	5	197	0	0	125	72
УИК №3024	249	240	0	91	2	147	2	91	2	91	0	0	59	32
УИК №3025	252	240	0	49	2	189	2	49	3	48	0	0	20	28
УИК №3026	977	950	0	385	12	553	12	385	25	372	0	0	176	196
УИК №3027	1449	1470	19	399	10	1042	29	399	8	420	0	0	190	230
УИК №3028	409	400	0	130	0	270	0	130	6	124	0	0	49	75
УИК №3029	188	190	0	52	0	138	0	52	0	52	0	0	13	39
УИК №3030	357	350	0	132	1	217	1	132	4	129	0	0	45	84
УИК №3031	465	480	3	165	10	302	13	165	5	173	0	0	78	95
														
УИК №3101	1758	1400	0	553	33	814	33	553	22	564	0	0	341	223
УИК №3102	509	400	0	295	26	79	26	295	87	234	0	0	20	214
УИК №3103	1759	1400	0	541	34	825	34	541	14	561	0	0	360	201
УИК №3104	1623	1200	0	452	17	731	17	452	13	456	0	0	276	180
УИК №3105	1672	1300	0	514	45	741	45	514	9	550	0	0	310	240
УИК №3106	1026	800	0	299	63	438	63	299	6	356	0	0	205	151
УИК №3107	260	200	0	82	59	59	59	82	3	138	0	0	35	103
УИК №3108	1473	1100	0	598	141	361	141	598	84	655	0	0	219	436
УИК №3109	1042	800	0	372	73	355	73	372	9	436	0	0	207	229
УИК №3110	1644	1200	0	495	72	633	72	495	15	552	0	0	285	267
УИК №3111	1630	1300	0	594	8	698	8	594	6	596	0	0	239	357
УИК №3112	322	300	0	140	47	113	47	140	40	147	0	0	51	96
УИК №3113	1509	1200	0	490	50	660	50	490	20	520	0	0	280	240
УИК №3114	416	350	0	93	5	252	5	93	3	95	0	0	62	33
УИК №3115	1029	800	0	333	79	388	79	333	8	404	0	0	209	195
УИК №3116	680	600	0	304	214	82	214	304	6	512	0	0	68	444
УИК №3117	448	400	0	156	90	154	90	156	4	242	0	0	53	189
УИК №3118	179	150	0	103	45	2	45	103	9	139	0	0	7	132
УИК №3119	525	450	0	214	80	156	80	214	20	274	0	0	128	146
УИК №3120	283	250	0	98	72	80	72	98	10	160	0	0	72	88
УИК №3121	295	250	0	132	21	97	21	132	2	151	0	0	41	110
УИК №3122	416	350	0	168	28	154	28	168	7	189	0	0	79	110
УИК №3123	134	120	0	96	3	21	3	96	3	96	0	0	66	30
УИК №3124	765	650	0	336	157	157	157	336	26	467	0	0	89	378
УИК №3125	1062	950	0	586	178	186	178	586	63	701	0	0	39	662
УИК №3126	761	700	0	226	104	370	104	226	9	321	0	0	147	174
УИК №3127	296	250	0	133	24	93	24	133	20	137	0	0	79	58
														
УИК №3201	1631	1600	0	992	10	598	10	992	76	926	0	0	353	573
УИК №3202	1339	1300	0	393	66	841	66	393	13	446	0	0	298	148
УИК №3203	323	300	0	81	57	162	57	81	2	136	0	0	78	58
УИК №3204	1756	1750	0	556	56	1138	56	556	17	595	0	0	367	228
УИК №3205	1752	1700	0	511	70	1119	70	511	10	571	0	0	333	238
УИК №3206	1727	1750	0	609	45	1096	45	609	22	632	0	0	344	288
УИК №3207	1729	1700	0	428	155	1117	155	428	49	534	0	0	273	261
УИК №3208	1292	1300	0	302	148	850	148	302	12	438	0	0	172	266
УИК №3209	471	450	25	194	26	205	51	194	21	224	0	0	84	140
УИК №3210	421	400	0	132	23	245	23	132	7	148	0	0	73	75
УИК №3211	311	300	0	91	7	202	7	91	2	96	0	0	43	53
УИК №3212	640	650	0	219	47	384	47	219	3	263	0	0	106	157
УИК №3213	1470	1500	0	389	104	1007	104	389	13	480	0	0	242	238
УИК №3214	373	350	0	132	70	148	70	132	48	154	0	0	22	132
УИК №3215	524	500	6	162	33	299	39	162	2	199	0	0	147	52
УИК №3216	203	150	0	62	11	77	11	62	1	72	0	0	38	34
УИК №3217	197	150	0	55	24	71	24	55	1	78	0	0	35	43
УИК №3218	735	700	0	307	4	389	4	307	31	280	0	0	126	154
УИК №3219	269	200	0	71	39	90	39	71	0	110	0	0	67	43
УИК №3220	1951	1800	0	581	28	1191	28	581	10	599	0	0	305	294
УИК №3221	1927	1800	0	564	30	1206	30	564	13	581	0	0	351	230
УИК №3222	788	700	0	193	37	470	37	193	7	223	0	0	102	121
УИК №3223	1402	1300	0	434	45	821	45	434	22	457	0	0	195	262
УИК №3224	1663	1500	0	449	90	961	90	449	2	537	0	0	241	296
УИК №3225	1709	1650	0	976	58	616	58	976	39	995	0	0	516	479
УИК №3226	598	500	0	183	123	194	123	183	33	273	0	0	98	175
УИК №3227	158	150	0	89	13	48	13	89	0	102	0	0	35	67
УИК №3228	346	300	0	213	49	38	49	213	2	260	0	0	42	218
														
УИК №3301	274	280	0	166	0	114	0	166	0	166	0	0	21	145
УИК №3302	170	160	0	124	4	32	4	124	1	127	0	0	21	106
УИК №3303	452	450	34	141	11	264	45	141	3	183	0	0	88	95
УИК №3304	145	150	0	69	2	79	2	69	3	68	0	0	32	36
УИК №3305	958	950	0	226	62	662	62	226	11	277	0	0	143	134
УИК №3306	783	800	0	165	19	616	19	165	8	176	0	0	100	76
УИК №3307	344	350	0	91	27	232	27	91	2	116	0	0	47	69
УИК №3308	230	230	0	83	12	135	12	83	0	95	0	0	28	67
УИК №3309	701	700	0	175	20	505	20	175	3	192	0	0	114	78
УИК №3310	570	570	0	227	9	334	9	227	4	232	0	0	91	141
УИК №3311	647	650	0	158	54	438	54	158	3	209	0	0	107	102
УИК №3312	1116	1100	0	443	61	596	61	443	2	502	0	0	221	281
УИК №3313	600	570	0	167	8	395	8	167	1	174	0	0	109	65
УИК №3314	488	500	0	132	3	365	3	132	5	130	0	0	89	41
УИК №3315	1072	1100	0	301	11	788	11	301	5	307	0	0	210	97
УИК №3316	841	800	0	234	59	507	59	234	4	289	0	0	132	157
УИК №3317	1262	1250	0	400	41	809	41	400	10	431	0	0	259	172
УИК №3318	842	800	0	287	18	495	18	287	2	303	0	0	195	108
УИК №3319	288	290	0	192	0	98	0	192	13	179	0	0	122	57
УИК №3320	233	230	0	134	0	96	0	134	0	134	0	0	50	84
УИК №3321	517	500	0	220	45	235	45	220	5	260	0	0	114	146
УИК №3322	658	650	42	148	68	392	110	148	1	257	0	0	123	134
УИК №3323	116	100	0	43	2	55	2	43	1	44	0	0	24	20
УИК №3324	746	750	27	198	32	493	59	198	4	253	0	0	104	149
УИК №3325	364	370	46	82	20	222	66	82	2	146	0	0	95	51
УИК №3326	302	300	0	89	30	181	30	89	1	118	0	0	57	61
УИК №3327	863	850	31	255	16	548	47	255	8	294	0	0	144	150
УИК №3328	958	950	19	173	43	715	62	173	7	228	0	0	124	104
УИК №3329	229	230	0	93	8	129	8	93	1	100	0	0	44	56
УИК №3330	628	620	0	168	18	434	18	168	2	184	0	0	96	88
УИК №3331	168	170	0	91	10	69	10	91	0	101	0	0	24	77
УИК №3332	306	300	0	172	8	120	8	172	0	180	0	0	55	125
														
УИК №3401	649	600	0	327	30	243	30	327	105	252	0	0	73	179
УИК №3402	958	900	0	268	10	622	10	268	8	270	0	0	153	117
УИК №3403	1024	1000	0	279	10	711	10	279	12	277	0	0	165	112
УИК №3404	1125	1000	0	339	13	648	13	339	16	336	0	0	168	168
УИК №3405	1013	1000	0	242	8	750	8	242	9	241	0	0	135	106
УИК №3406	1161	1000	0	351	6	643	6	351	8	349	0	0	200	149
УИК №3407	976	900	0	247	7	646	7	247	12	242	0	0	148	94
УИК №3408	943	900	0	213	2	685	2	213	8	207	0	0	129	78
УИК №3409	1121	1000	0	272	9	719	9	272	5	276	0	0	177	99
УИК №3410	1103	1000	0	368	6	626	6	368	9	365	0	0	203	162
УИК №3411	1096	1000	0	392	0	608	0	392	16	376	0	0	238	138
УИК №3412	466	600	0	107	0	493	0	107	3	104	0	0	62	42
УИК №3413	739	700	0	372	5	323	5	372	11	366	0	0	209	157
УИК №3414	323	300	0	86	2	212	2	86	13	75	0	0	38	37
УИК №3415	1028	1000	0	270	5	725	5	270	8	267	0	0	143	124
УИК №3416	1073	1000	0	207	10	783	10	207	15	202	0	0	119	83
УИК №3417	1045	1000	0	336	2	662	2	336	7	331	0	0	210	121
УИК №3418	1112	1000	0	350	6	644	6	350	8	348	0	0	234	114
УИК №3419	1012	1000	0	320	4	676	4	320	8	316	0	0	196	120
УИК №3420	1109	1000	0	357	2	641	2	357	12	347	0	0	201	146
УИК №3421	1077	1000	0	367	4	629	4	367	4	367	0	0	202	165
УИК №3422	1113	1000	0	387	2	611	2	387	10	379	0	0	252	127
УИК №3480	146	149	0	141	2	6	2	141	8	135	0	0	75	60
УИК №6250	137	139	0	137	0	2	0	137	2	135	0	0	36	99
УИК №6251	101	103	0	101	0	2	0	101	2	99	0	0	33	66
УИК №6252	52	54	0	52	0	2	0	52	0	52	0	0	8	44
														
УИК №3501	747	750	0	278	2	470	2	278	5	275	0	0	137	138
УИК №3502	681	680	0	201	2	477	2	201	10	193	0	0	116	77
УИК №3503	711	700	0	225	3	472	3	225	9	219	0	0	115	104
УИК №3504	701	700	0	318	0	382	0	318	22	296	0	0	160	136
УИК №3505	708	730	22	263	1	444	23	263	7	279	0	0	100	179
УИК №3506	371	370	0	114	5	251	5	114	2	117	0	0	48	69
УИК №3507	261	260	0	82	8	170	8	82	0	90	0	0	42	48
УИК №3508	368	360	0	72	9	279	9	72	1	80	0	0	36	44
УИК №3509	97	90	0	32	3	55	3	32	0	35	0	0	24	11
УИК №3510	130	130	0	31	14	85	14	31	0	45	0	0	29	16
УИК №3511	278	280	0	101	10	169	10	101	1	110	0	0	45	65
УИК №3512	67	60	0	28	6	26	6	28	1	33	0	0	13	20
УИК №3513	84	80	0	41	3	36	3	41	0	44	0	0	9	35
УИК №3514	488	490	18	138	12	322	30	138	6	162	0	0	76	86
УИК №3515	574	570	0	149	34	387	34	149	10	173	0	0	75	98
УИК №3516	535	530	0	125	27	378	27	125	1	151	0	0	66	85
УИК №3517	281	290	0	83	10	197	10	83	2	91	0	0	35	56
УИК №3518	267	270	0	85	8	177	8	85	5	88	0	0	39	49
УИК №3519	548	550	0	119	42	389	42	119	7	154	0	0	55	99
УИК №3520	544	480	0	236	54	190	54	236	18	272	0	0	130	142
УИК №3521	777	670	0	435	21	214	21	435	17	439	0	0	177	262
УИК №3522	150	140	0	53	10	77	10	53	2	61	0	0	23	38
УИК №3523	643	670	0	207	3	460	3	207	23	187	0	0	80	107
УИК №3524	302	260	0	185	0	75	0	185	8	177	0	0	131	46
УИК №3525	827	800	0	201	18	581	18	201	4	215	0	0	105	110
УИК №3526	576	540	0	212	0	328	0	212	59	153	0	0	74	79
														
УИК №3601	519	500	0	111	68	321	68	111	3	176	0	0	92	84
УИК №3602	526	500	0	110	70	320	70	110	1	179	0	0	89	90
УИК №3603	82	60	0	30	5	25	5	30	2	33	0	0	16	17
УИК №3604	526	500	0	243	35	222	35	243	5	273	0	0	117	156
УИК №3605	151	130	0	88	12	30	12	88	3	97	0	0	78	19
УИК №3606	467	450	0	226	49	175	49	226	4	271	0	0	158	113
УИК №3607	753	650	0	212	165	273	165	212	30	347	0	0	181	166
УИК №3608	346	320	0	90	64	166	64	90	3	151	0	0	59	92
УИК №3609	727	700	0	202	16	482	16	202	7	211	0	0	104	107
УИК №3610	484	450	0	144	42	264	42	144	7	179	0	0	127	52
УИК №3611	412	400	0	154	7	239	7	154	5	156	0	0	94	62
УИК №3612	519	500	0	254	65	181	65	254	6	313	0	0	153	160
УИК №3613	117	100	0	66	14	20	14	66	1	79	0	0	35	44
УИК №3614	193	180	0	103	17	60	17	103	4	116	0	0	69	47
УИК №3615	441	400	0	158	5	237	5	158	5	158	0	0	101	57
УИК №3616	250	200	0	189	7	4	7	189	0	196	0	0	90	106
УИК №3617	106	90	0	40	4	46	4	40	2	42	0	0	17	25
УИК №3618	361	330	0	163	41	126	41	163	3	201	0	0	90	111
УИК №3619	340	320	0	120	30	170	30	120	6	144	0	0	115	29
УИК №3620	162	130	0	73	0	57	0	73	3	70	0	0	51	19
УИК №3621	124	100	0	50	15	35	15	50	4	61	0	0	33	28
УИК №3622	207	190	0	89	4	97	4	89	3	90	0	0	73	17
УИК №3623	262	230	0	81	86	63	86	81	4	163	0	0	102	61
УИК №3624	326	300	0	139	0	161	0	139	6	133	0	0	49	84
УИК №3625	547	500	0	179	28	293	28	179	4	203	0	0	77	126
УИК №3626	842	750	0	256	41	453	41	256	7	290	0	0	210	80
УИК №3627	745	700	0	251	32	417	32	251	6	277	0	0	212	65
УИК №3628	406	350	0	146	16	188	16	146	7	155	0	0	85	70
УИК №3629	163	150	0	55	5	90	5	55	7	53	0	0	12	41
УИК №3630	953	850	0	311	73	466	73	311	7	377	0	0	222	155
УИК №3631	1397	1300	0	389	126	785	126	389	6	509	0	0	257	252
УИК №3632	1413	1300	0	400	19	881	19	400	9	410	0	0	257	153
УИК №3633	645	600	0	261	22	317	22	261	6	277	0	0	120	157
УИК №3634	471	450	0	128	43	279	43	128	5	166	0	0	81	85
УИК №3635	147	140	0	92	10	38	10	92	3	99	0	0	41	58
УИК №3636	565	500	0	165	85	250	85	165	2	248	0	0	95	153
УИК №3637	1001	1000	0	372	80	548	80	372	3	449	0	0	266	183
УИК №3638	1037	1000	0	309	34	657	34	309	7	336	0	0	205	131
УИК №3639	175	150	0	49	45	56	45	49	1	93	0	0	66	27
УИК №3640	1300	1200	0	422	23	755	23	422	9	436	0	0	264	172
УИК №3641	311	280	0	103	30	147	30	103	6	127	0	0	62	65
УИК №3642	219	200	0	71	7	122	7	71	2	76	0	0	62	14
УИК №3643	397	350	0	117	9	224	9	117	1	125	0	0	60	65
														
УИК №3701	978	900	0	283	22	595	22	283	7	298	0	0	148	150
УИК №3702	474	426	0	196	17	213	17	196	6	207	0	0	120	87
УИК №3703	217	235	0	138	13	84	13	138	2	149	0	0	5	144
УИК №3704	95	93	0	59	17	17	17	59	0	76	0	0	29	47
УИК №3705	182	170	0	88	20	62	20	88	3	105	0	0	41	64
УИК №3706	845	792	22	300	37	433	59	300	69	290	0	0	124	166
УИК №3707	625	566	8	264	43	251	51	264	5	310	0	0	148	162
УИК №3708	188	171	0	94	8	69	8	94	7	95	0	0	55	40
УИК №3709	768	713	0	294	52	367	52	294	3	343	0	0	105	238
УИК №3710	131	138	0	69	4	65	4	69	0	73	0	0	28	45
УИК №3711	99	90	0	63	0	27	0	63	0	63	0	0	6	57
УИК №3712	821	748	0	240	43	465	43	240	18	265	0	0	154	111
УИК №3713	262	235	0	92	61	82	61	92	4	149	0	0	87	62
УИК №3714	214	214	0	99	27	88	27	99	6	120	0	0	70	50
УИК №3715	259	250	0	135	11	104	11	135	1	145	0	0	62	83
УИК №3716	268	250	0	109	4	137	4	109	0	113	0	0	59	54
УИК №3717	423	382	0	140	15	227	15	140	1	154	0	0	86	68
УИК №3718	206	191	0	133	10	48	10	133	8	135	0	0	68	67
УИК №3719	159	133	0	85	8	40	8	85	1	92	0	0	10	82
УИК №3720	210	187	0	80	7	100	7	80	2	85	0	0	41	44
УИК №3721	200	184	11	17	50	106	61	17	0	78	0	0	31	47
УИК №3722	367	339	0	106	23	210	23	106	0	129	0	0	63	66
УИК №3723	199	186	0	50	12	124	12	50	5	57	0	0	43	14
УИК №3724	220	198	0	73	13	112	13	73	1	85	0	0	47	38
УИК №3725	75	66	0	7	11	48	11	7	1	17	0	0	4	13
														
УИК №3901	955	900	0	426	8	466	8	426	8	426	0	0	279	147
УИК №3902	999	950	0	382	6	562	6	382	9	379	0	0	302	77
УИК №3903	578	500	0	227	29	244	29	227	2	254	0	0	136	118
УИК №3904	401	400	0	151	17	232	17	151	0	168	0	0	52	116
УИК №3905	222	200	0	160	1	39	1	160	3	158	0	0	68	90
УИК №3906	1276	1200	0	344	25	831	25	344	10	359	0	0	221	138
УИК №3907	1080	1000	0	315	11	674	11	315	15	311	0	0	199	112
УИК №3908	734	700	0	225	11	464	11	225	13	223	0	0	143	80
УИК №3909	469	480	0	265	3	212	3	265	9	259	0	0	163	96
УИК №3910	632	600	0	163	71	366	71	163	5	229	0	0	115	114
УИК №3911	578	550	0	120	42	388	42	120	3	159	0	0	85	74
УИК №3912	1179	1000	0	390	48	562	48	390	9	429	0	0	211	218
УИК №3913	949	950	0	223	7	720	7	223	7	223	0	0	138	85
УИК №3914	989	1000	0	293	0	707	0	293	3	290	0	0	178	112
УИК №3915	1091	1100	0	368	6	726	6	368	7	367	0	0	212	155
УИК №3916	1513	1400	0	421	5	974	5	421	18	408	0	0	255	153
УИК №3917	631	600	0	185	11	404	11	185	6	190	0	0	118	72
УИК №3918	519	430	0	170	14	246	14	170	3	181	0	0	97	84
УИК №3919	304	300	0	103	1	196	1	103	5	99	0	0	51	48
УИК №3920	236	200	0	68	8	124	8	68	4	72	0	0	50	22
УИК №3921	462	450	0	143	15	292	15	143	6	152	0	0	85	67
УИК №3922	950	800	0	472	24	304	24	472	6	490	0	0	107	383
УИК №3923	866	800	0	283	24	493	24	283	4	303	0	0	146	157
УИК №3924	122	115	0	27	6	82	6	27	0	33	0	0	27	6
УИК №3925	169	150	0	49	5	96	5	49	0	54	0	0	37	17
														
